video_id,Deutschland,USA,Kanada,Großbritannien,total
Vz3sDWE_mUI,1.0,0.0,0.0,0.0,1.0
h-5bMYY5ikY,1.0,0.0,0.0,0.0,1.0
XWRk2qDDlUw,1.0,0.0,0.0,0.0,1.0
hpapqEeb36k,1.0,7.0,3.0,12.0,23.0
wtn79_90pHM,1.0,0.0,0.0,0.0,1.0
2E5bthgftKw,1.0,0.0,0.0,0.0,1.0
9s1O0xFUzo4,1.0,0.0,0.0,0.0,1.0
woOc1XYR-OI,2.0,0.0,0.0,0.0,2.0
hJqK-1JwxRM,1.0,0.0,0.0,0.0,1.0
uWxvtzPRB6g,1.0,0.0,0.0,0.0,1.0
YbjzhM728pQ,1.0,0.0,0.0,0.0,1.0
BXb9OPBTH3g,2.0,0.0,0.0,0.0,2.0
Rip_9lytxy4,1.0,0.0,0.0,0.0,1.0
8WfHX9Q8S6w,1.0,0.0,1.0,0.0,2.0
WEO6AERgXzA,1.0,0.0,0.0,0.0,1.0
0kgnCN7V3U4,2.0,0.0,0.0,0.0,2.0
1koD5D0fAJw,1.0,0.0,0.0,0.0,1.0
752sMEfttao,1.0,0.0,0.0,0.0,1.0
1YEXXIWqkMM,1.0,0.0,0.0,0.0,1.0
4iQW0_RcwNg,1.0,0.0,0.0,0.0,1.0
eSo29lAm4BQ,1.0,0.0,0.0,0.0,1.0
ycrmp8eEAGY,1.0,0.0,1.0,0.0,2.0
ddpkoJrct60,2.0,0.0,0.0,0.0,2.0
3LmKeofcJhM,2.0,0.0,0.0,0.0,2.0
j06RTT1fUUQ,1.0,0.0,1.0,0.0,2.0
x7UHtGZgpWQ,1.0,0.0,0.0,0.0,1.0
qFEjz7PJNjc,1.0,0.0,0.0,0.0,1.0
-u6-1jjzXgE,1.0,0.0,0.0,0.0,1.0
ZSrLJmRaPOg,1.0,0.0,0.0,0.0,1.0
ECfCYqNmylM,1.0,0.0,0.0,0.0,1.0
LkDBSF0FHHQ,1.0,0.0,0.0,0.0,1.0
jwWkmyVCpcQ,3.0,0.0,0.0,0.0,3.0
6NuYVQz694w,1.0,0.0,0.0,0.0,1.0
Z6ogBnCz8Rw,1.0,0.0,0.0,0.0,1.0
d0zd-Lpk5vM,2.0,0.0,0.0,0.0,2.0
_P13_8HyzcM,1.0,0.0,0.0,0.0,1.0
b_uEWUwA5LE,1.0,0.0,0.0,0.0,1.0
julasfuISPo,1.0,0.0,0.0,0.0,1.0
lzzavO5a4OQ,1.0,0.0,1.0,0.0,2.0
e1-s7keE0qQ,1.0,0.0,0.0,0.0,1.0
2oGjBA0OcO8,1.0,0.0,1.0,0.0,2.0
39OHaRDl9xo,1.0,0.0,0.0,0.0,1.0
TWpt-ze_cYU,2.0,6.0,4.0,12.0,24.0
Cy5Fj99E59M,1.0,0.0,0.0,0.0,1.0
8VID_aE1cKo,1.0,0.0,0.0,0.0,1.0
ZhCrQ5AEhpg,1.0,0.0,2.0,0.0,3.0
60BkFg3YHkM,1.0,0.0,0.0,0.0,1.0
ZXWnGD2mQWg,1.0,0.0,0.0,0.0,1.0
41cs4r52lh0,1.0,0.0,0.0,0.0,1.0
7LDlNp1M4os,1.0,0.0,0.0,0.0,1.0
DQiTdEeIxA8,1.0,0.0,0.0,0.0,1.0
8tOWr648QJo,1.0,0.0,0.0,0.0,1.0
44_9UvZUlQk,1.0,0.0,0.0,0.0,1.0
NG0i463B7Z0,1.0,0.0,0.0,0.0,1.0
IwC-jLGrsCY,1.0,0.0,0.0,0.0,1.0
l3XscROl1aY,1.0,0.0,0.0,0.0,1.0
H1oJQrx8-2Q,1.0,0.0,0.0,0.0,1.0
ZNZ-uw_gTb0,1.0,0.0,0.0,0.0,1.0
IWrsii8LPYA,1.0,0.0,0.0,0.0,1.0
mtu9LrKlx8A,1.0,0.0,0.0,0.0,1.0
0xfbmlP6xKY,1.0,0.0,0.0,0.0,1.0
_fpyjYPnEGA,2.0,0.0,1.0,0.0,3.0
ildOQV4fPro,1.0,0.0,0.0,0.0,1.0
QipdBen7DO4,1.0,0.0,0.0,0.0,1.0
0KurFBcmgKc,1.0,0.0,0.0,0.0,1.0
lkz1cC_b0_0,1.0,0.0,0.0,0.0,1.0
lIl_hEbPUm0,1.0,0.0,0.0,0.0,1.0
abqute8AylE,1.0,0.0,0.0,0.0,1.0
Rvz0ubliVDo,1.0,0.0,0.0,0.0,1.0
SAtcuA4r334,1.0,0.0,0.0,0.0,1.0
AYvJ0zapsLg,1.0,0.0,0.0,0.0,1.0
O7rmGMBmFvA,1.0,0.0,0.0,0.0,1.0
CFs50nCn_Z4,1.0,0.0,0.0,0.0,1.0
Z5mu5s_yDwU,1.0,0.0,2.0,0.0,3.0
arZ2SIXADL8,1.0,0.0,0.0,0.0,1.0
e42s8_vMycU,1.0,0.0,0.0,0.0,1.0
AbXdi2sJUk0,1.0,0.0,0.0,0.0,1.0
OShSOWbDx9w,1.0,0.0,0.0,0.0,1.0
u6u9g0h8kaY,4.0,0.0,0.0,0.0,4.0
kcBCqLRSsrg,5.0,0.0,0.0,0.0,5.0
acjnMqeUQVA,4.0,0.0,0.0,0.0,4.0
p8XP7A7kvzM,4.0,5.0,5.0,14.0,28.0
8d1KDFaf65U,4.0,0.0,0.0,0.0,4.0
K3kcDJBkbg8,4.0,0.0,0.0,0.0,4.0
7pGMNgmT8Wk,3.0,0.0,0.0,0.0,3.0
lTQlbULOrCg,2.0,0.0,2.0,0.0,4.0
bNUlgjekT6w,3.0,0.0,0.0,0.0,3.0
ToL4iNV8zkw,3.0,0.0,0.0,0.0,3.0
LkuAMnWNFQc,1.0,0.0,0.0,0.0,1.0
Am9jWnliMII,2.0,0.0,0.0,0.0,2.0
9PhM-zCmTFs,3.0,6.0,2.0,0.0,11.0
fRj34o4hN4I,4.0,8.0,6.0,13.0,31.0
WPWSfsvqoUA,2.0,0.0,0.0,0.0,2.0
E0y0u1NsjUw,3.0,0.0,0.0,0.0,3.0
1DNa9PcsKc8,2.0,0.0,0.0,0.0,2.0
gDIyFiQGkbg,3.0,0.0,0.0,0.0,3.0
SmMqPMP88-Q,2.0,0.0,0.0,0.0,2.0
16W7c0mb-rE,2.0,8.0,4.0,0.0,14.0
_GASOjcaFlg,2.0,0.0,0.0,0.0,2.0
lmoUgqj5yVQ,2.0,0.0,0.0,0.0,2.0
Q_FAO1ZNKgo,1.0,0.0,0.0,0.0,1.0
KstndSY3_-s,1.0,0.0,1.0,0.0,2.0
3xYaaKge2CU,1.0,0.0,0.0,0.0,1.0
i3lIBd8w4zQ,2.0,0.0,0.0,0.0,2.0
xOjlzuWakD4,2.0,0.0,1.0,0.0,3.0
wXWseMWAb28,1.0,0.0,0.0,0.0,1.0
i02hFj5UZI4,1.0,0.0,0.0,0.0,1.0
uyCnQgunBxg,1.0,0.0,0.0,0.0,1.0
RAvOkXLYGKI,1.0,0.0,0.0,0.0,1.0
t1shnJT8NCY,2.0,7.0,4.0,0.0,13.0
7Q59auc8ctE,2.0,0.0,3.0,0.0,5.0
6W0jmBV3dvI,2.0,0.0,0.0,0.0,2.0
LJoWy7_fpy4,1.0,0.0,0.0,0.0,1.0
bGMXMHjz8jQ,2.0,0.0,0.0,0.0,2.0
RX9Osj1jTkM,1.0,0.0,0.0,0.0,1.0
Ocr05bj0ncc,2.0,0.0,0.0,0.0,2.0
ixxR3ZoqnF0,1.0,6.0,1.0,8.0,16.0
0SjLM1SgCoY,2.0,0.0,0.0,0.0,2.0
D6tsYyOMALg,2.0,0.0,0.0,0.0,2.0
wXmT_i1I6h4,1.0,0.0,0.0,0.0,1.0
n7sWM0PwaRw,1.0,0.0,0.0,0.0,1.0
hPepAYsrp5w,2.0,0.0,0.0,0.0,2.0
GTDtIs_bokU,3.0,0.0,0.0,0.0,3.0
_TyO9I-fRJQ,1.0,0.0,0.0,0.0,1.0
4KuJ59WPeAE,1.0,0.0,0.0,0.0,1.0
AH779vullK8,1.0,0.0,0.0,0.0,1.0
I_ZMccfRt6E,1.0,0.0,2.0,0.0,3.0
itFsX-OWNsA,1.0,0.0,0.0,0.0,1.0
yRBpOcpZHjY,1.0,0.0,0.0,0.0,1.0
T834dusJpjU,1.0,0.0,0.0,0.0,1.0
oZQg3lo25Dc,1.0,0.0,0.0,0.0,1.0
nRafaCcfrcI,1.0,5.0,4.0,12.0,22.0
aUtQBkgL4cU,1.0,0.0,0.0,0.0,1.0
2UWw3EhpIFc,2.0,0.0,0.0,0.0,2.0
cnv0BcMxArg,2.0,0.0,0.0,0.0,2.0
rMPkJ8UFbik,1.0,0.0,0.0,0.0,1.0
l3T7jV0smfg,1.0,0.0,0.0,0.0,1.0
KYe8n1FJfJE,1.0,0.0,0.0,0.0,1.0
mwxe0uvwJlw,1.0,0.0,0.0,0.0,1.0
BEqF3Y5Nrb0,3.0,0.0,0.0,0.0,3.0
LVahdnWE8rQ,2.0,0.0,0.0,0.0,2.0
Wc0sZxzpZB8,1.0,0.0,0.0,0.0,1.0
eO-I_veCtIs,1.0,0.0,0.0,0.0,1.0
6ql2ZhEOLgc,1.0,0.0,0.0,0.0,1.0
JxkdwuEI5c8,2.0,0.0,0.0,0.0,2.0
855Tyv5XVXQ,4.0,0.0,0.0,0.0,4.0
zlGxFIBbVPQ,1.0,0.0,0.0,0.0,1.0
LDzBX_zj9hg,1.0,0.0,2.0,0.0,3.0
pM8U7ESZwFg,1.0,0.0,0.0,0.0,1.0
ZI0oJGwHH34,3.0,0.0,0.0,0.0,3.0
vE38YIJ1O0g,1.0,0.0,0.0,0.0,1.0
vnI41KTWxas,2.0,0.0,0.0,0.0,2.0
0KcvQpRdCzQ,1.0,0.0,2.0,0.0,3.0
3r5ROOUXu6E,1.0,0.0,0.0,0.0,1.0
Lxet1zLBTM8,1.0,2.0,1.0,0.0,4.0
R9iYZgpGAVg,1.0,0.0,0.0,0.0,1.0
vJI2UsIYBYs,1.0,0.0,0.0,0.0,1.0
Xfy6b_7Y82c,1.0,0.0,0.0,0.0,1.0
lJFqvRwOiis,1.0,1.0,1.0,11.0,14.0
nC4YWSQHPy8,2.0,0.0,0.0,0.0,2.0
EfFG6SZxuJU,1.0,0.0,0.0,0.0,1.0
W6nCv3jQZ14,1.0,0.0,0.0,0.0,1.0
KqLA3MThm8I,1.0,0.0,0.0,0.0,1.0
WX0QfwCX30s,1.0,0.0,0.0,0.0,1.0
TbhB_dzl7Ys,1.0,0.0,0.0,0.0,1.0
-zxqxPv6cEA,1.0,0.0,0.0,0.0,1.0
47ZdhBxWjKM,1.0,0.0,0.0,0.0,1.0
We_UPiT9JqI,1.0,0.0,0.0,0.0,1.0
JHsbX5GT0Gg,2.0,0.0,0.0,0.0,2.0
pftEGQ33fP0,1.0,0.0,0.0,0.0,1.0
s0sQC7rxPzc,1.0,0.0,0.0,0.0,1.0
h33GrBoPih0,2.0,0.0,0.0,0.0,2.0
zY1F30sitwE,1.0,0.0,0.0,0.0,1.0
sp_Q1p5p9gU,1.0,0.0,0.0,0.0,1.0
rbVEFg_MVz8,1.0,0.0,0.0,0.0,1.0
9s8NPuy-fsQ,1.0,0.0,0.0,0.0,1.0
5YbDyNgk-dI,2.0,0.0,0.0,0.0,2.0
qS6LoRYUdhw,2.0,7.0,5.0,0.0,14.0
6b2KUcPvsHI,1.0,0.0,0.0,0.0,1.0
IqTkJ72p5Ws,2.0,0.0,0.0,0.0,2.0
pB1CbKuQpYU,1.0,0.0,0.0,0.0,1.0
WsouDYLaxMo,1.0,0.0,0.0,0.0,1.0
xbYnrSkz00w,1.0,0.0,0.0,0.0,1.0
PMAnOY3K4es,1.0,0.0,0.0,0.0,1.0
ZKwvluTGDaI,1.0,0.0,0.0,0.0,1.0
dgSlQZTnunk,1.0,0.0,0.0,0.0,1.0
h8WgqBZjBZk,1.0,0.0,0.0,0.0,1.0
rOuSqjF9M8Y,1.0,0.0,1.0,0.0,2.0
xZBTg8AzhOE,3.0,0.0,0.0,0.0,3.0
tETQaX2pIiE,1.0,0.0,0.0,0.0,1.0
dwUWvzQF_sw,1.0,0.0,0.0,0.0,1.0
tSVmGDOX4uo,1.0,0.0,0.0,0.0,1.0
KTEFonCLyac,1.0,0.0,0.0,0.0,1.0
R6DKdXEuBz8,1.0,0.0,0.0,0.0,1.0
9LbpYZoLm6c,1.0,0.0,0.0,0.0,1.0
Y_G-xUluOTE,1.0,0.0,0.0,0.0,1.0
39mivDbyWe8,3.0,0.0,0.0,0.0,3.0
TetcSIXO_5I,2.0,0.0,0.0,0.0,2.0
gYm93WBwEis,1.0,0.0,0.0,0.0,1.0
_pu9JesdkFA,1.0,0.0,0.0,0.0,1.0
WgQtfA2dxxE,1.0,0.0,0.0,0.0,1.0
1pf67Kqgojo,1.0,0.0,0.0,0.0,1.0
fpxBxp9QKrk,1.0,0.0,2.0,0.0,3.0
-L7FVtCugUM,1.0,0.0,0.0,0.0,1.0
BYnw2QOvRc4,1.0,0.0,0.0,0.0,1.0
LbivmYlVJLc,1.0,0.0,0.0,0.0,1.0
cNLrdnsp8ys,1.0,0.0,0.0,0.0,1.0
MbSlZKzizxQ,1.0,0.0,3.0,0.0,4.0
coOKvrsmQiI,2.0,6.0,6.0,14.0,28.0
3SbuVxjYPQI,1.0,0.0,0.0,0.0,1.0
Ly8He-5cc_Q,1.0,0.0,0.0,0.0,1.0
5EBDXsTkg1E,1.0,0.0,1.0,0.0,2.0
NGCKGz_OxHQ,1.0,0.0,0.0,0.0,1.0
e3fpq997mBg,1.0,0.0,0.0,0.0,1.0
GNCDYzP-OdY,1.0,0.0,0.0,0.0,1.0
ELycORaq9CQ,1.0,0.0,0.0,0.0,1.0
-qHx6aW6YeA,1.0,0.0,0.0,0.0,1.0
AtPmhHaDtKw,1.0,0.0,0.0,0.0,1.0
Z6DpdCkUvQc,1.0,0.0,1.0,0.0,2.0
rq0tItM8gYE,2.0,0.0,0.0,0.0,2.0
hC5r7Pc1jyg,1.0,0.0,0.0,0.0,1.0
2no_dZ8J6Ao,1.0,0.0,0.0,0.0,1.0
VhqmuM28Tk4,2.0,0.0,0.0,0.0,2.0
4W4-YXRNedE,2.0,0.0,0.0,0.0,2.0
hhxwpVQi0sM,4.0,0.0,0.0,0.0,4.0
3NXYFrknGEw,3.0,0.0,0.0,0.0,3.0
d6sX1L1LMi8,3.0,0.0,0.0,0.0,3.0
Kim9veWgV0k,3.0,0.0,0.0,0.0,3.0
nz45DMMcjPs,3.0,0.0,0.0,0.0,3.0
iPuurPZJR0c,1.0,0.0,0.0,0.0,1.0
OI2o5oPxfDs,3.0,0.0,0.0,0.0,3.0
PvQ8MdvtJUQ,3.0,0.0,5.0,0.0,8.0
5i5_NkljOOU,1.0,0.0,0.0,0.0,1.0
2c0s4Ix3ngc,3.0,0.0,3.0,0.0,6.0
LOGKoDZ3HdI,3.0,0.0,0.0,0.0,3.0
eOQpjvnm4ME,1.0,5.0,1.0,0.0,7.0
nR4v4l_u4SE,2.0,0.0,0.0,0.0,2.0
rIVjs_VucKA,2.0,0.0,0.0,0.0,2.0
3UHIvJfznI8,2.0,0.0,0.0,0.0,2.0
f6-Kg2v3v6s,1.0,0.0,0.0,0.0,1.0
qHpg70B5I1o,2.0,0.0,3.0,0.0,5.0
IEc_kJlrh7k,1.0,0.0,3.0,0.0,4.0
TCXjLPtPMec,2.0,0.0,2.0,0.0,4.0
x6SioXmI8do,1.0,0.0,0.0,0.0,1.0
ssVrzoCgr_w,2.0,2.0,4.0,0.0,8.0
2qEZOvtpodo,2.0,0.0,0.0,0.0,2.0
gOkkrN3H8Nw,2.0,0.0,0.0,0.0,2.0
oSaA3o62eZo,2.0,0.0,3.0,0.0,5.0
KCkGeinf3-A,1.0,0.0,0.0,0.0,1.0
gyHmMhlkzIU,1.0,0.0,0.0,0.0,1.0
YGG-J4gbXhc,3.0,0.0,0.0,0.0,3.0
uzesINeELsU,1.0,0.0,0.0,0.0,1.0
Eo9iyJ9tn7w,1.0,0.0,0.0,0.0,1.0
b-nD1r89qvE,2.0,0.0,0.0,0.0,2.0
q9Li7mHroWY,1.0,0.0,0.0,0.0,1.0
XlCHEONTqnc,1.0,0.0,3.0,0.0,4.0
6VpFKEWdJQk,2.0,0.0,0.0,0.0,2.0
QEcz7iSzDRM,1.0,0.0,0.0,0.0,1.0
hkoTJgX8HzI,3.0,0.0,0.0,0.0,3.0
oIeynt-q8KQ,2.0,0.0,0.0,0.0,2.0
czFBajCL9Tg,1.0,0.0,0.0,0.0,1.0
FVxzk7t13HM,2.0,0.0,2.0,0.0,4.0
Cf-VK-nEKxg,1.0,0.0,0.0,0.0,1.0
Q8EseubDARU,1.0,0.0,0.0,0.0,1.0
x6FIuHIts3o,1.0,0.0,0.0,0.0,1.0
ek3jU8xiLEk,2.0,0.0,0.0,0.0,2.0
7IGZiqw9n6A,2.0,0.0,0.0,0.0,2.0
PfeWX-6Y6Xo,2.0,0.0,0.0,0.0,2.0
2p2yFIBv5L8,1.0,0.0,0.0,0.0,1.0
ZZU6MK8rdpI,1.0,0.0,0.0,0.0,1.0
itH1Kj0ImPQ,1.0,0.0,0.0,0.0,1.0
-6CDZvPexls,2.0,0.0,0.0,0.0,2.0
5NqksNoAClE,1.0,0.0,0.0,0.0,1.0
E9agmOQs0QY,1.0,0.0,0.0,0.0,1.0
5n9xafjynJA,1.0,5.0,4.0,11.0,21.0
-R3ncYKcamU,1.0,0.0,0.0,0.0,1.0
i9GSF3ROa58,2.0,5.0,4.0,0.0,11.0
_vHk-T1lbIc,2.0,0.0,0.0,0.0,2.0
Dq7xwqokX8M,1.0,0.0,0.0,0.0,1.0
x8OrKd1s-80,1.0,0.0,0.0,0.0,1.0
EBXw-y2pmEI,1.0,0.0,0.0,0.0,1.0
ifRy4AZ-yRQ,1.0,0.0,0.0,0.0,1.0
oHQRoZA3SXc,1.0,0.0,0.0,0.0,1.0
jKkOYEW7RvQ,1.0,0.0,2.0,0.0,3.0
LxO-5knF6P8,1.0,0.0,0.0,0.0,1.0
fsoOTT_F7GM,1.0,0.0,0.0,0.0,1.0
JPvuU7Evg5c,1.0,0.0,0.0,0.0,1.0
E056wbwWVx8,1.0,0.0,0.0,0.0,1.0
kyKdNPdGFrg,2.0,0.0,0.0,0.0,2.0
HdSLKZ6LN94,1.0,0.0,3.0,0.0,4.0
oqj0oh4WRJg,1.0,0.0,0.0,0.0,1.0
ZizjxsBXk5A,1.0,0.0,0.0,0.0,1.0
bd99dV3BzSI,1.0,0.0,0.0,0.0,1.0
FpyMyaRZp-Y,1.0,0.0,0.0,0.0,1.0
4L3taD4TgO0,1.0,0.0,0.0,0.0,1.0
1wbcNEDN3oU,1.0,0.0,0.0,0.0,1.0
7bEwgi7rk2Y,1.0,0.0,0.0,0.0,1.0
ilUFnUMlH_g,1.0,0.0,0.0,0.0,1.0
VbObMVAw9vQ,1.0,0.0,0.0,0.0,1.0
izI7b_7SAcQ,1.0,0.0,0.0,0.0,1.0
ZEyMKnC_WTQ,4.0,0.0,0.0,0.0,4.0
Cu1aiNRP7qQ,1.0,0.0,0.0,0.0,1.0
alXUukphmjU,2.0,0.0,0.0,0.0,2.0
uvGF8Z1IgfY,1.0,0.0,0.0,0.0,1.0
By2uZDqHKPo,2.0,0.0,0.0,0.0,2.0
pT5LE9SsV_E,1.0,0.0,0.0,0.0,1.0
tcSsXmpfpqE,1.0,0.0,0.0,0.0,1.0
580KzmOvQdY,1.0,0.0,0.0,0.0,1.0
S8kr0j1xNcg,2.0,0.0,4.0,0.0,6.0
l1oLMkrKh9U,3.0,0.0,0.0,0.0,3.0
UzL31U-O_SI,1.0,0.0,0.0,0.0,1.0
Slz9KZWkPLU,1.0,0.0,1.0,0.0,2.0
7zJxZ7MPuVY,1.0,0.0,0.0,0.0,1.0
Gd9JQAkcYak,1.0,0.0,2.0,0.0,3.0
QdDLFJLV9i4,1.0,0.0,0.0,0.0,1.0
3dO0SxcOIt0,1.0,0.0,0.0,0.0,1.0
7Ed-Nr-9aGQ,1.0,0.0,0.0,0.0,1.0
h_SjAcQeU1A,1.0,0.0,2.0,0.0,3.0
W-AF1ZR4SKA,1.0,0.0,0.0,0.0,1.0
tw4jkyfY4HE,1.0,0.0,2.0,0.0,3.0
lfRRTWYKcTg,1.0,0.0,0.0,0.0,1.0
-LDX8t-a-sw,1.0,0.0,0.0,0.0,1.0
fb136NQUoYA,1.0,0.0,0.0,0.0,1.0
rJiCu8DwhHI,2.0,0.0,0.0,0.0,2.0
BUS99d4NIHA,1.0,0.0,0.0,0.0,1.0
G-DPsI9B6Io,1.0,0.0,0.0,0.0,1.0
VRsAPPVMgNg,2.0,0.0,0.0,0.0,2.0
8bCXhPIBLZU,1.0,0.0,0.0,0.0,1.0
NcViHXS88-0,2.0,0.0,0.0,0.0,2.0
OIME_ugAQ6s,1.0,0.0,0.0,0.0,1.0
KGtwd3JZzT4,2.0,0.0,0.0,0.0,2.0
bQDn3Ujkufc,1.0,0.0,0.0,0.0,1.0
Xy6gUefnLP0,1.0,0.0,0.0,0.0,1.0
Gv4g8z4xJkE,1.0,0.0,0.0,0.0,1.0
dZZMNEMQNUQ,1.0,0.0,1.0,0.0,2.0
gQv2MoJroiw,1.0,0.0,0.0,0.0,1.0
yQaN5m1kuHA,1.0,0.0,0.0,0.0,1.0
EWcpcdxr-VY,1.0,0.0,0.0,0.0,1.0
Y8BWlUbGDg4,1.0,0.0,0.0,0.0,1.0
hf7z001WkJc,1.0,0.0,2.0,0.0,3.0
6uJf2IT2Zh8,1.0,7.0,2.0,13.0,23.0
WzI4cbMItxI,1.0,0.0,0.0,0.0,1.0
KViZ5mwGzoE,1.0,0.0,0.0,0.0,1.0
N6XNXoAEzNc,2.0,0.0,0.0,0.0,2.0
Jj7TSJEqXpc,1.0,0.0,0.0,0.0,1.0
eSWM9kjgMhc,1.0,0.0,0.0,0.0,1.0
e2VeMVeNmBw,1.0,0.0,0.0,0.0,1.0
H-ax7k8_8n8,1.0,0.0,0.0,0.0,1.0
0Fe34--GeRw,1.0,0.0,0.0,0.0,1.0
bgcDsJRa0C4,1.0,0.0,0.0,0.0,1.0
sILWRPA2TcI,2.0,0.0,0.0,0.0,2.0
IkWxMG-JDk4,1.0,0.0,4.0,0.0,5.0
qFJb_cBqPD0,1.0,0.0,0.0,0.0,1.0
-T3PYNsKKbQ,1.0,0.0,0.0,0.0,1.0
QzSFwci20_8,1.0,0.0,0.0,0.0,1.0
WQe7SE3D7WE,1.0,0.0,3.0,0.0,4.0
nqkWrEqB-uI,1.0,0.0,0.0,0.0,1.0
jhdW-gPzVgs,1.0,0.0,0.0,0.0,1.0
ZJDMWVZta3M,5.0,10.0,7.0,0.0,22.0
yYKd5Q7XtfM,3.0,0.0,0.0,0.0,3.0
KfQCTUNyoac,4.0,0.0,0.0,0.0,4.0
2x8Lt4Z0jGg,3.0,0.0,0.0,0.0,3.0
abJzquQ9uSc,1.0,0.0,0.0,0.0,1.0
d6YuPpUc024,2.0,0.0,0.0,0.0,2.0
jUiP543q35k,2.0,0.0,3.0,0.0,5.0
QhwuRM65qik,1.0,0.0,0.0,0.0,1.0
TyHvyGVs42U,2.0,10.0,5.0,1.0,18.0
XOk7rIDYzUk,2.0,0.0,0.0,0.0,2.0
3A9U4IOl7lw,2.0,0.0,0.0,0.0,2.0
gU-hv0-xD-Q,3.0,0.0,0.0,0.0,3.0
M436wwsb-Sk,3.0,0.0,0.0,0.0,3.0
BErdQsF9pis,2.0,0.0,0.0,0.0,2.0
QXeIakWvDQg,2.0,0.0,0.0,0.0,2.0
kr3Nj9w13eo,1.0,0.0,0.0,0.0,1.0
9oIHQCkh-So,1.0,0.0,0.0,0.0,1.0
vOwOcLV-mpM,3.0,0.0,0.0,0.0,3.0
kRY9mA3rKwI,1.0,0.0,0.0,0.0,1.0
6t1MbGVSCiQ,2.0,0.0,0.0,0.0,2.0
NpX3DZxAjSc,2.0,0.0,2.0,0.0,4.0
DY7vA_OuF2o,2.0,0.0,0.0,0.0,2.0
JDM1NCxcBYI,3.0,0.0,0.0,0.0,3.0
k2lCTAwBcQ8,1.0,0.0,0.0,0.0,1.0
DjEhcOhD3rI,3.0,0.0,0.0,0.0,3.0
0ridBadoNhU,2.0,0.0,0.0,0.0,2.0
yQ_1pNw-arE,2.0,0.0,0.0,0.0,2.0
3o4nRzibDwk,2.0,0.0,0.0,0.0,2.0
1C107Ewp_O4,2.0,0.0,0.0,0.0,2.0
SDhjhYvOUkc,2.0,0.0,0.0,0.0,2.0
-iS9vH4zibE,2.0,0.0,0.0,0.0,2.0
nr5m8zdqrKI,1.0,0.0,0.0,0.0,1.0
eeUMJ43bgi8,1.0,0.0,3.0,0.0,4.0
GasLorVV6qE,1.0,0.0,0.0,0.0,1.0
DZDfuSmb2RM,1.0,0.0,0.0,0.0,1.0
4HZZtJ06Zqo,1.0,0.0,0.0,0.0,1.0
5xTxiVH_xV0,1.0,0.0,0.0,0.0,1.0
HU_6speHoOA,1.0,0.0,0.0,0.0,1.0
b4vqbpGUigw,2.0,0.0,0.0,0.0,2.0
Z8NojWr8uZM,1.0,0.0,0.0,0.0,1.0
0s6-iFoCFNQ,2.0,8.0,5.0,0.0,15.0
zLfRavNWfS4,2.0,0.0,0.0,0.0,2.0
pQH_Ocuepbg,2.0,0.0,0.0,0.0,2.0
OHuFNeKb25g,1.0,0.0,0.0,0.0,1.0
jncGPlw88CM,1.0,0.0,0.0,0.0,1.0
Gb8iVOipCrA,1.0,0.0,0.0,0.0,1.0
gZs9cWFON08,1.0,0.0,0.0,0.0,1.0
Vfzw0LCY6c4,1.0,0.0,0.0,0.0,1.0
rcN5fASUafg,1.0,0.0,0.0,0.0,1.0
QGxeUUR7E2Q,1.0,0.0,2.0,0.0,3.0
J29SRD0ex3E,1.0,0.0,0.0,0.0,1.0
_SdpVJbeWa0,1.0,0.0,0.0,0.0,1.0
Nf69Tjjk7b8,1.0,0.0,0.0,0.0,1.0
rt6n4GSJvGs,1.0,0.0,0.0,0.0,1.0
BgzLDDDnG5o,1.0,0.0,0.0,0.0,1.0
jqH6uSNtBMU,1.0,0.0,0.0,0.0,1.0
MuSYMvYmxfw,1.0,0.0,0.0,0.0,1.0
h-71HfEmav8,1.0,0.0,0.0,0.0,1.0
yjF8SvkMBmQ,1.0,0.0,0.0,0.0,1.0
Y1n8F4uClUU,2.0,8.0,1.0,0.0,11.0
LMqX_93QFCI,1.0,0.0,0.0,0.0,1.0
Rrq-Kt7TK1A,2.0,0.0,0.0,0.0,2.0
rbemwVkBf9s,1.0,0.0,0.0,0.0,1.0
MxeJarnsN4U,1.0,0.0,0.0,0.0,1.0
2V66vufrt5k,1.0,0.0,0.0,0.0,1.0
HwhdLuByFC8,1.0,0.0,0.0,0.0,1.0
nrNGg0TOD6A,3.0,0.0,0.0,0.0,3.0
PxqEIHAy7XI,1.0,0.0,0.0,0.0,1.0
TEeKb2FsAf0,1.0,0.0,0.0,0.0,1.0
1vjIK6f3KSI,1.0,0.0,0.0,0.0,1.0
5wrV6-9s57Q,1.0,0.0,0.0,0.0,1.0
magSnapSwBE,2.0,0.0,0.0,0.0,2.0
yXxcqtRbju0,1.0,0.0,0.0,0.0,1.0
X5sJ81nGZuc,1.0,0.0,1.0,0.0,2.0
FHbEvjKzlA8,1.0,0.0,0.0,0.0,1.0
qhQF5syZLiA,1.0,0.0,0.0,0.0,1.0
RkmRsIMCuGs,1.0,0.0,0.0,0.0,1.0
82EUejORqHE,1.0,0.0,0.0,0.0,1.0
au03iUBc8Nk,1.0,0.0,0.0,0.0,1.0
4V38pzhWwCo,2.0,0.0,4.0,0.0,6.0
LDVXOo_HXKU,1.0,3.0,1.0,0.0,5.0
3pHQgAxT0nQ,1.0,0.0,2.0,0.0,3.0
psFqzAQAqYI,1.0,0.0,0.0,0.0,1.0
